bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,lat,long,sqft_living15,sqft_lot15,house_age,has_renovation
3,1.5,1280,4366,2.0,0,0,4,6,0,47.335,-122.215,1280,4366,30,0
4,1.75,1870,9500,1.0,0,0,4,7,780,47.7012,-122.187,2010,10000,53,0
3,1.75,1010,7171,1.0,0,0,4,7,0,47.7317,-122.231,1250,7560,48,0
3,2.25,1690,12662,1.0,0,0,5,7,600,47.4972,-122.264,1950,9642,33,0
3,1.75,2100,29735,1.0,0,0,4,7,1020,47.7622,-122.302,2100,11250,58,0
4,2.5,2100,7366,2.0,0,0,3,8,0,47.3703,-122.107,2060,7324,18,0
2,2.5,2410,7500,1.0,0,0,3,7,860,47.3078,-122.374,1840,8800,37,0
3,1.75,2270,11472,1.0,0,0,4,7,900,47.7057,-122.374,2270,8340,59,0
2,1.0,1040,7372,1.0,0,0,5,7,200,47.5285,-122.378,1930,5150,76,0
3,1.0,2000,15900,1.0,0,0,3,6,1000,47.4816,-122.233,1760,10500,67,0
2,1.0,1230,6600,1.0,0,0,3,7,100,47.5573,-122.282,1260,5060,109,0
4,2.5,2830,10677,2.0,0,0,3,9,0,47.742,-122.208,2970,9619,22,0
4,2.5,1940,10200,1.0,0,0,4,8,800,47.4157,-122.161,1920,12600,38,0
3,1.75,1250,17493,1.0,0,0,3,7,0,47.7613,-122.274,2180,19553,43,0
2,2.0,1090,934,3.0,0,0,3,8,0,47.6341,-122.342,1090,1376,7,0
3,2.75,2810,12813,2.0,0,0,3,8,770,47.6796,-122.114,1890,10336,27,0
4,3.5,3920,37122,2.0,0,0,3,10,0,47.6316,-121.988,2550,32647,19,0
3,1.0,940,9272,1.0,0,0,3,7,0,47.4353,-122.335,1270,9375,61,0
3,1.0,1060,9123,1.0,0,0,3,7,0,47.6218,-122.193,1620,9121,63,0
2,1.0,1680,6500,1.0,0,0,4,7,540,47.55,-122.388,1610,6500,74,0
2,1.75,1610,4104,1.0,0,0,3,7,660,47.5565,-122.275,1510,5284,19,0
3,2.0,2130,4299,1.5,0,0,4,7,450,47.5779,-122.294,2040,4548,93,0
4,2.5,1740,7500,1.0,0,0,4,7,520,47.6927,-122.124,1790,7350,39,0
3,1.5,2440,7200,1.0,0,0,3,7,0,47.5604,-122.274,1920,6900,66,0
3,1.0,1220,4800,1.0,0,0,3,6,0,47.6101,-122.307,1200,4800,114,0
4,2.25,2560,12100,1.0,0,0,4,8,800,47.631,-122.108,2240,12100,39,0
4,2.0,1710,4178,1.5,0,0,4,8,0,47.6373,-122.3,1760,4178,89,0
3,1.0,1070,4000,1.0,0,0,4,7,0,47.5529,-122.305,1090,4000,44,0
4,4.0,4690,6900,2.0,0,0,3,11,1210,47.6165,-122.216,2800,11240,14,0
2,1.5,1450,27075,1.0,0,0,3,7,0,47.7281,-122.353,1890,10599,75,0
3,1.0,1230,8114,1.0,0,0,4,7,0,47.5822,-122.196,2220,8114,64,0
3,2.5,3520,237402,2.5,0,0,3,9,0,47.2687,-122.056,2310,165963,11,0
3,1.75,1320,7725,1.0,0,0,3,8,0,47.4425,-122.133,2020,7210,37,0
3,2.5,2580,13096,2.0,0,0,3,9,0,47.6616,-122.144,2580,7988,29,0
4,2.25,1740,9613,2.0,0,0,5,8,0,47.463,-122.125,1680,9769,26,0
3,1.0,910,6000,1.0,0,0,2,6,0,47.5065,-122.338,1090,6957,59,0
3,2.5,3110,9930,1.0,0,1,3,8,1470,47.6112,-122.226,3650,14399,61,0
3,2.5,1950,7481,2.0,0,0,3,8,0,47.564,-122.091,1980,8479,28,0
3,2.25,1990,10260,2.0,0,0,4,8,0,47.6801,-122.115,1990,10260,28,0
3,2.5,2430,7049,2.0,0,0,3,8,0,47.5399,-122.352,1770,7049,8,0
4,1.75,2510,5800,1.0,0,2,4,9,680,47.648,-122.41,2190,5800,62,0
4,2.75,2990,4298,2.0,0,0,3,9,0,47.7101,-122.108,2990,4837,1,0
3,1.75,1830,7600,2.0,0,0,3,7,340,47.5317,-122.351,1300,4000,68,0
3,2.5,3090,10940,2.0,0,2,3,10,0,47.5492,-122.119,3410,12157,23,0
3,2.25,1620,998,2.5,0,0,3,8,80,47.5394,-122.027,1620,1068,3,0
5,3.5,2640,6895,2.0,0,0,3,7,0,47.5298,-121.879,2640,5267,14,0
3,1.5,1240,5506,1.0,0,0,4,7,0,47.5294,-122.285,1670,5589,44,0
2,2.5,1590,1679,2.0,0,0,3,8,0,47.5449,-122.011,1590,1680,3,0
3,1.0,960,6500,1.0,0,0,4,5,0,47.497,-122.171,1150,6500,61,0
4,3.25,4190,10259,2.0,0,0,3,11,1040,47.6332,-122.066,4300,11919,15,0
2,2.0,1360,4688,1.0,0,0,3,7,580,47.6874,-122.315,1340,4750,71,0
3,2.5,1530,1116,2.5,0,0,3,7,0,47.7385,-122.25,1530,7780,10,0
4,2.0,1730,9139,2.0,0,0,3,8,0,47.7181,-122.316,1410,7311,58,0
3,1.0,1000,19204,1.0,0,0,3,7,0,47.3167,-122.081,2450,25927,47,1
3,1.75,1080,3200,1.0,0,0,4,7,200,47.6503,-122.338,1780,5200,89,0
1,0.75,370,1801,1.0,0,0,5,5,0,47.6778,-122.389,1340,5000,92,0
2,1.0,790,8424,1.0,0,0,4,6,0,47.7511,-122.352,1470,8424,62,0
3,1.0,2040,7936,1.0,0,3,5,8,360,47.7028,-122.385,2300,10080,75,0
3,2.5,1930,7266,2.0,0,0,3,8,0,47.7191,-122.309,1930,7266,10,0
3,2.0,1350,10200,1.0,0,0,3,7,0,47.6159,-122.05,1820,9600,38,0
3,1.75,1270,10790,1.0,0,0,3,7,0,47.6647,-122.177,1270,10790,59,0
3,2.5,1430,1002,3.0,0,0,3,8,0,47.698,-122.349,1430,1530,13,0
2,1.0,910,7000,1.0,0,0,3,7,0,47.6999,-122.305,1260,7528,63,0
5,3.5,5430,10327,2.0,0,2,3,10,1420,47.5476,-122.116,4340,10324,8,0
2,1.0,820,7475,1.0,0,0,3,6,0,47.7321,-122.341,1030,5720,70,0
5,2.25,2600,8075,1.5,0,0,4,8,0,47.2961,-122.188,2200,8800,46,0
3,1.5,1500,5111,2.0,0,0,5,8,0,47.6118,-122.284,2380,4519,31,0
4,2.5,2230,26989,1.0,0,1,4,8,830,47.4285,-122.345,2570,17702,53,0
2,1.0,1330,4140,1.0,0,0,4,7,400,47.6802,-122.306,1410,5100,96,1
4,2.25,2920,17023,1.0,0,0,4,9,1230,47.5585,-122.134,2710,10681,38,0
5,4.25,4010,8252,2.0,0,0,3,10,0,47.5974,-122.013,3370,8252,0,0
4,2.75,2730,6856,2.0,0,0,3,8,0,47.7739,-122.164,2520,5569,12,0
4,2.5,3040,7000,2.0,0,0,3,9,0,47.5934,-122.244,2320,17511,14,0
3,1.75,1860,7881,1.0,0,0,3,7,700,47.3855,-122.322,1490,7527,29,0
4,1.75,1360,7700,1.0,0,0,4,7,0,47.4558,-122.177,1321,7756,49,0
3,2.25,2000,8030,1.0,0,0,4,8,1000,47.6188,-122.114,2070,8250,52,0
3,2.0,1790,7259,1.0,0,0,3,7,400,47.4643,-122.171,1790,7700,35,0
4,2.0,2670,3240,1.5,0,0,4,9,890,47.5841,-122.294,1820,4000,85,0
4,3.75,3880,9979,2.5,0,0,3,10,0,47.5408,-121.992,3130,6112,8,0
3,2.25,1990,6350,2.0,0,0,3,7,0,47.3822,-122.316,1220,6250,48,0
4,3.0,3110,18843,2.0,0,0,3,9,0,47.4619,-122.154,3080,14735,20,0
4,1.75,1960,9300,1.0,0,0,5,7,620,47.4487,-121.772,1500,9752,36,0
3,2.0,1880,8494,1.0,0,0,4,7,680,47.6217,-122.192,1290,9128,47,0
5,1.0,3020,4800,2.0,0,0,3,7,0,47.6025,-122.313,1350,1307,114,0
5,2.5,2530,8564,2.0,0,0,4,8,0,47.5622,-122.153,2480,8714,39,0
3,2.5,3910,14000,2.0,0,0,3,10,0,47.6374,-122.12,2280,14000,16,0
4,1.75,1920,9500,1.0,0,0,4,7,450,47.5683,-122.177,1820,10091,49,0
4,2.25,2120,8267,2.0,0,0,3,8,0,47.4885,-121.779,2150,7746,19,0
3,2.0,2070,9195,1.0,0,0,3,8,850,47.6491,-122.061,2080,9551,33,0
5,3.5,3200,43560,2.0,0,0,3,7,0,47.475,-122.093,2730,43560,26,0
3,1.75,1590,11914,1.0,0,2,3,7,500,47.4427,-122.274,1630,9052,58,0
2,2.75,1910,1369,3.0,0,0,3,9,0,47.6544,-122.373,1910,1879,13,0
3,2.0,1979,8470,1.0,0,2,4,7,650,47.3912,-122.301,1650,8591,59,0
4,2.5,1900,5790,2.0,0,0,3,8,0,47.5691,-121.996,2030,5790,21,0
4,3.75,3450,8395,2.0,0,4,4,10,810,47.6134,-122.282,3180,5183,22,0
3,2.0,1350,11805,1.0,0,0,3,7,0,47.7313,-121.971,1350,14200,29,0
3,1.75,1480,6120,1.5,0,0,3,7,0,47.6858,-122.295,1480,6120,69,0
3,2.5,3020,50800,1.0,0,0,5,8,1510,47.5529,-122.026,2400,27135,47,0
3,2.5,1970,9153,2.0,0,0,3,8,0,47.7698,-122.268,1800,9800,8,0
3,2.25,1400,6970,2.0,0,0,3,8,0,47.542,-122.184,1800,8140,31,0
2,1.0,910,22000,1.0,0,0,3,6,0,47.2777,-122.252,1326,9891,59,0
3,0.75,1270,10092,1.0,0,0,5,7,0,47.7567,-122.073,1300,10375,44,0
5,3.25,3160,10587,1.0,0,0,5,7,970,47.7238,-122.165,2200,7761,55,0
3,2.0,2110,6900,1.5,0,0,5,6,890,47.504,-122.26,1350,7683,60,0
5,2.0,2000,4211,1.5,0,2,4,7,720,47.6283,-122.301,1680,4000,107,0
1,1.0,860,4800,1.0,0,0,3,6,0,47.6146,-122.299,1380,4800,108,0
5,2.5,3390,9760,1.0,0,0,5,8,1640,47.4462,-122.137,2360,9600,37,0
3,2.5,2020,4183,2.0,0,0,3,7,0,47.3658,-122.017,2030,4140,3,0
3,1.0,1780,7470,1.0,0,0,3,7,730,47.5123,-122.337,1780,8113,55,0
3,1.0,1220,7200,1.0,0,0,4,7,0,47.6218,-122.116,1320,7200,50,0
4,2.75,2950,49658,1.0,0,0,4,8,0,47.3596,-121.922,1720,54672,55,1
6,3.0,2510,5310,1.0,0,0,4,7,1050,47.5533,-122.304,1390,5407,71,0
3,2.5,1550,1092,3.0,0,0,3,8,160,47.6355,-122.324,1550,1079,11,0
3,2.5,2040,7503,2.0,0,0,3,8,0,47.5718,-122.021,2170,7503,28,0
5,3.0,2876,13927,1.0,0,2,4,9,906,47.5528,-122.229,3500,14454,42,0
4,2.25,2020,10260,2.0,0,0,4,7,0,47.6801,-122.114,2020,10311,31,0
4,1.75,1710,10480,1.5,0,0,4,6,0,47.4743,-122.143,1750,10480,46,0
4,2.75,1960,4635,1.0,0,0,4,7,960,47.5693,-122.285,1830,6180,47,0
4,1.75,2360,8116,1.0,0,0,4,7,1180,47.7635,-122.335,1670,8160,99,1
2,2.25,1610,1968,2.0,0,0,5,7,0,47.5184,-122.196,1950,1968,36,0
3,2.5,1590,7819,2.0,0,0,3,7,0,47.4367,-122.199,1790,7733,23,0
3,1.75,1620,5500,1.0,0,0,3,7,510,47.6393,-122.308,2100,6500,65,0
2,2.5,2280,6230,1.0,0,0,3,8,0,47.7065,-122.013,1640,5931,10,0
4,1.75,1760,94525,1.5,0,0,3,7,0,47.5882,-122.07,3030,34848,27,0
4,3.5,3080,118918,2.0,0,0,3,9,0,47.7721,-121.924,1830,434728,7,0
3,1.75,1820,9875,1.0,0,0,4,8,0,47.6243,-122.094,2670,10000,49,0
3,1.0,990,8840,1.0,0,0,3,6,0,47.3074,-122.371,1120,8625,49,0
4,2.5,2906,5893,2.0,0,0,3,9,0,47.2599,-122.192,2680,4950,1,0
3,1.75,1300,2446,1.0,0,3,3,8,420,47.6071,-122.285,2440,5051,54,0
4,1.75,1950,10219,1.0,0,0,3,7,0,47.7492,-122.336,1500,9099,53,0
4,2.5,3700,7051,2.0,0,0,3,11,0,47.5427,-121.995,3580,6175,9,0
3,3.0,2060,1850,2.0,0,0,3,8,660,47.6543,-122.373,1910,2951,8,0
4,2.5,3400,9692,2.0,0,0,3,9,0,47.708,-122.109,3070,7375,8,0
3,2.25,1780,7280,1.0,0,2,3,7,440,47.723,-122.215,2060,7280,43,0
4,2.5,2590,6474,2.0,0,0,3,8,0,47.5164,-122.19,1960,8679,1,0
4,2.5,2010,7972,2.0,0,0,4,8,0,47.5782,-122.018,2100,8511,26,0
5,2.75,2060,8906,1.0,0,0,4,7,840,47.5358,-122.289,1840,8906,37,0
4,2.5,2050,3784,2.0,0,0,3,8,0,47.7189,-122.181,2050,3366,14,0
4,2.5,2970,29163,2.0,0,0,3,9,0,47.6717,-122.025,3100,31105,22,0
3,2.75,1100,750,2.0,0,0,3,7,320,47.5601,-122.363,1170,4800,7,0
3,1.75,1760,5355,1.0,0,0,3,7,600,47.5368,-122.267,1790,6225,59,0
3,1.75,2020,10031,1.0,0,0,5,7,650,47.7487,-122.319,1500,8456,63,0
4,2.25,2490,10720,1.0,0,1,4,7,1090,47.6137,-122.06,3080,10720,36,0
3,1.75,1700,51649,1.5,0,0,5,6,0,47.4704,-122.076,1100,39504,84,0
4,2.75,2270,24237,1.0,0,0,4,7,910,47.4672,-122.175,2050,8016,38,0
3,1.5,1200,8404,1.0,0,0,3,7,0,47.4482,-122.269,2120,12000,51,0
4,2.25,2190,15491,2.0,0,0,3,8,0,47.6299,-122.039,2090,15039,34,0
3,2.0,1640,9825,1.0,0,0,4,7,550,47.7244,-122.2,1500,9750,44,0
3,2.25,2610,3357,2.0,0,0,4,7,630,47.638,-122.306,1940,3357,89,0
4,2.5,1700,6675,2.0,0,0,3,7,0,47.3638,-122.053,1570,7540,18,0
3,2.0,1720,11875,1.0,0,0,5,6,0,47.5068,-122.191,1860,7500,110,0
6,2.75,3970,9500,1.0,0,0,4,10,1790,47.5956,-122.178,2490,9775,45,0
2,1.0,770,5185,1.0,0,0,3,7,0,47.5459,-122.379,1260,6550,68,0
4,2.75,3110,35235,2.0,0,0,4,9,0,47.7355,-122.095,2790,35445,32,0
3,2.25,1710,4140,2.0,0,0,3,8,0,47.5498,-121.997,1730,3680,11,0
4,2.75,2750,14982,1.0,0,3,3,9,1030,47.3566,-122.32,2860,16344,34,0
2,1.0,1120,5329,1.0,0,1,3,6,370,47.5421,-122.378,1530,5330,86,0
3,1.5,1900,9994,1.0,0,0,3,7,780,47.4729,-122.301,1900,9994,55,0
4,2.0,2000,6250,1.5,0,0,3,7,520,47.5532,-122.389,1110,6250,85,0
4,2.5,2150,9070,2.0,0,0,4,8,0,47.7279,-122.107,2230,8995,30,0
4,3.25,2720,4000,2.0,0,1,3,10,650,47.5554,-122.267,1450,4000,1,0
3,2.5,1600,5960,2.0,0,2,5,8,0,47.4758,-122.265,1410,13056,105,0
3,2.5,1820,5280,1.0,0,0,4,7,910,47.6892,-122.375,1600,4820,66,0
6,3.25,2900,6400,2.0,0,0,4,8,600,47.6464,-122.401,2480,6400,38,0
4,2.5,3760,29224,2.0,0,0,3,11,0,47.7203,-122.128,3930,19916,28,0
3,2.25,2860,8458,2.0,0,0,3,7,0,47.4269,-122.148,1760,8458,32,0
3,3.25,1510,1850,2.0,0,2,3,8,280,47.6683,-122.362,1540,1840,14,0
4,2.5,2920,32219,2.0,0,0,5,10,0,47.7439,-122.041,3420,37206,20,0
4,1.0,1370,7140,2.0,0,0,3,6,0,47.512,-122.376,1090,6300,73,0
6,3.0,3320,15600,1.0,0,0,4,8,1660,47.2983,-122.166,2330,15360,38,0
4,2.0,2560,12155,1.0,0,0,4,7,1210,47.3326,-122.323,1790,11906,55,0
3,2.25,2620,10659,1.0,0,0,3,7,960,47.7643,-122.273,1820,12071,39,0
3,2.5,1270,9675,2.0,0,0,3,8,0,47.4639,-121.744,1270,11700,22,0
2,1.0,820,681,3.0,0,0,3,8,0,47.6619,-122.352,820,1156,9,0
3,2.25,2230,4551,1.5,0,2,5,8,780,47.5078,-122.236,2060,7200,87,0
4,2.5,2850,5664,2.0,0,0,3,9,0,47.5835,-121.996,2850,5475,14,0
3,2.25,1260,1488,3.0,0,0,3,7,0,47.7071,-122.336,1190,1095,6,0
3,1.75,1150,17585,1.0,0,0,3,7,0,47.6503,-121.908,1200,7500,51,0
3,2.5,1770,2875,2.0,0,0,3,8,0,47.5631,-122.397,1770,3833,25,0
4,4.0,3180,7650,2.0,0,0,3,8,650,47.6887,-122.319,2000,4080,95,0
3,2.0,2290,11200,2.0,0,0,3,9,0,47.6517,-122.124,2250,10000,36,0
3,1.0,1180,4219,1.0,0,0,3,7,120,47.6867,-122.378,1630,4219,76,0
3,2.5,2370,6840,2.0,0,0,3,9,0,47.6503,-122.366,1590,4400,28,0
3,2.25,1500,8100,1.0,0,0,3,7,290,47.4632,-122.19,1600,7896,47,0
2,1.0,1000,7615,1.0,0,0,4,6,0,47.49,-122.191,1060,8000,72,0
4,3.0,2720,183823,2.0,0,0,3,8,0,47.6749,-122.002,2140,173804,40,1
2,1.0,1500,4000,1.0,0,0,3,8,400,47.6409,-122.353,1980,4000,82,0
4,3.5,5844,10766,2.0,0,1,3,11,0,47.3293,-122.364,3413,10766,8,0
4,2.5,2440,6581,2.0,0,0,3,8,0,47.7321,-122.334,1480,7432,1,0
2,2.5,1560,5333,1.0,0,0,3,5,780,47.4749,-122.213,1010,4800,68,0
3,2.0,1660,8641,2.0,0,0,4,8,0,47.3663,-122.088,1490,8641,28,0
2,1.0,770,5040,1.0,0,0,3,5,0,47.5964,-122.299,1330,2580,85,0
4,2.25,2730,35100,2.0,0,0,3,8,0,47.5913,-122.012,2730,36677,38,0
2,1.0,1000,4800,1.0,0,0,3,6,0,47.6926,-122.362,1000,4800,63,0
5,2.75,2940,5225,2.0,0,0,3,8,180,47.6879,-122.107,3090,6261,5,0
3,1.75,2050,11313,1.0,0,0,3,7,530,47.2837,-122.358,1620,8065,28,0
4,2.5,2140,7245,2.0,0,0,3,7,0,47.729,-122.35,2080,7875,12,0
3,2.0,1160,1174,2.0,0,0,3,7,370,47.5225,-122.357,1160,994,8,0
3,2.25,1780,16290,2.0,0,0,4,8,0,47.4622,-122.127,1780,8810,28,0
3,2.0,1590,8670,1.0,0,0,3,7,0,47.3725,-122.073,1590,9253,21,0
4,1.5,2000,6778,1.0,0,0,4,7,830,47.3708,-122.311,1940,7531,53,0
4,3.25,2980,3600,2.0,0,0,3,9,830,47.6352,-122.284,2980,4800,16,0
4,2.5,3180,11652,2.0,0,1,3,9,0,47.567,-122.212,3110,15183,38,0
6,2.75,2630,16411,1.0,0,0,4,8,980,47.6309,-122.093,2250,12255,41,0
3,1.75,2000,12669,1.0,0,3,4,7,800,47.3579,-122.446,1580,12055,50,0
6,3.0,2980,7200,1.5,0,2,3,8,0,47.6366,-122.362,1720,3600,104,0
3,1.75,2140,9484,1.0,0,0,3,7,850,47.6234,-122.191,1960,9630,62,0
4,2.5,3950,10856,3.0,0,0,3,10,0,47.5818,-121.996,3200,10856,2,0
4,2.5,2390,6426,2.0,0,0,3,9,0,47.2586,-122.221,2520,6700,16,0
2,1.0,1120,5650,1.0,0,0,3,6,0,47.4979,-122.241,1270,6875,71,0
2,2.0,1780,3810,1.5,0,0,3,7,800,47.6474,-122.362,1690,3810,93,0
3,1.0,1140,8180,1.0,0,0,3,7,0,47.5851,-122.172,1510,8588,56,0
3,1.0,1070,7615,1.0,0,0,4,7,0,47.3189,-122.373,1240,6906,46,0
3,2.0,1390,10155,1.0,0,0,3,7,260,47.2575,-122.305,1790,10155,35,0
3,1.75,1380,7500,1.0,0,0,3,7,0,47.3628,-122.045,1530,7500,27,0
4,2.0,1630,7618,1.5,0,0,3,7,0,47.3658,-122.317,1320,8774,48,0
4,2.0,1640,5014,1.0,0,0,4,7,710,47.5545,-122.356,1600,5452,33,0
4,3.5,2370,3692,2.5,0,0,3,8,0,47.5044,-122.17,2520,5425,2,0
2,1.0,1070,5080,1.0,0,0,5,6,0,47.5224,-122.35,900,5080,73,0
3,2.0,2070,9600,1.0,0,1,3,7,480,47.616,-122.239,3000,16215,69,0
4,2.5,2095,4400,1.5,0,0,5,8,800,47.5838,-122.39,1980,4400,105,0
4,2.25,1930,6508,2.0,0,0,3,8,0,47.7458,-121.977,2170,6548,19,0
4,2.5,3180,15358,2.0,0,0,3,9,0,47.5172,-122.053,3020,15522,27,0
5,3.5,5230,8960,2.0,0,0,3,11,780,47.5964,-122.201,2310,9603,1,0
3,1.0,1010,7500,1.0,0,0,4,7,0,47.6169,-122.062,1230,7500,40,0
4,3.25,3520,5250,2.0,0,0,3,9,0,47.6869,-122.019,3220,5781,3,0
4,2.75,3190,8737,2.0,0,0,3,9,0,47.523,-121.877,3240,7131,9,0
3,1.0,860,5200,1.0,0,0,5,6,0,47.3677,-122.078,1010,5200,46,0
3,1.75,2140,7280,1.0,0,0,3,7,1070,47.6993,-122.377,2280,8400,105,0
4,2.25,2210,11700,2.0,0,0,4,8,0,47.3648,-122.284,2040,9000,48,0
4,2.25,1860,7980,1.0,0,0,4,8,0,47.4524,-122.15,1860,8814,49,0
2,1.0,770,8149,1.0,0,0,3,6,0,47.7467,-122.3,880,8149,67,0
2,1.0,1220,3000,1.0,0,0,3,7,300,47.6823,-122.365,1270,3000,89,0
4,2.75,3530,6844,2.0,0,0,3,10,0,47.5975,-121.985,3530,10038,1,0
4,2.5,2850,25993,2.0,0,0,4,9,0,47.5318,-122.17,2480,12672,26,0
4,2.5,2150,6807,2.0,0,0,4,8,0,47.4053,-122.189,1910,7240,24,0
3,2.5,3590,8400,1.0,0,0,3,9,640,47.595,-122.173,1620,7875,57,1
2,1.0,930,11450,1.0,0,0,3,6,0,47.4862,-122.264,1150,11450,69,0
6,3.0,2020,4129,1.0,0,0,3,7,790,47.6648,-122.324,2080,4080,21,0
3,1.5,1650,9380,1.0,0,0,5,7,520,47.4525,-122.162,1720,8856,37,0
4,1.75,1770,12278,1.0,0,0,3,7,420,47.7004,-122.295,1670,9336,78,0
3,1.0,1410,5120,1.5,0,0,3,6,200,47.5238,-122.355,1330,5120,90,0
3,2.5,3140,9808,2.0,0,0,3,9,640,47.6383,-122.097,2370,10014,14,0
2,2.25,1610,1968,2.0,0,0,4,7,0,47.5184,-122.196,1950,1968,36,0
2,1.5,2130,35679,1.0,0,0,4,7,0,47.6638,-122.171,2670,35679,52,0
3,2.25,2150,9250,2.0,0,0,3,8,0,47.7179,-122.113,2240,9266,31,0
3,1.0,1760,3000,1.5,0,0,1,6,0,47.6598,-122.348,1320,1266,115,0
3,2.5,1780,11000,1.0,0,0,4,8,570,47.5574,-122.149,2310,9700,35,0
4,3.75,5850,35070,2.0,0,0,4,12,1440,47.5485,-122.124,4830,36200,25,0
3,1.75,1460,10128,1.0,0,0,3,8,0,47.6709,-122.167,2240,10154,47,1
4,2.0,2850,14810,2.0,0,0,5,8,360,47.5892,-122.203,2430,10454,61,0
3,1.5,1010,10350,1.0,0,0,3,7,0,47.379,-122.29,1640,7700,46,0
4,2.0,1690,3250,1.5,0,0,3,7,140,47.6637,-122.346,1620,3250,114,0
2,1.0,960,20954,1.0,0,0,3,7,0,47.4485,-121.774,1240,9752,38,0
4,3.25,3530,8589,2.0,0,0,3,10,0,47.6975,-122.195,2470,9019,8,0
3,2.5,1650,3076,2.0,0,0,3,7,0,47.682,-122.035,1560,3064,12,0
3,1.75,1740,5500,1.0,0,0,5,7,770,47.577,-122.395,1740,7250,62,0
3,3.25,3030,5600,2.0,0,2,3,9,810,47.5978,-122.292,2040,6600,110,1
3,1.5,1610,9964,1.0,0,0,3,7,530,47.6681,-122.143,1610,9964,38,0
4,2.5,3150,5757,2.0,0,0,3,9,0,47.4568,-122.117,3100,5757,11,0
3,2.5,2360,4080,2.0,0,0,3,7,0,47.6825,-122.038,2290,4080,12,0
5,2.25,2460,8710,1.0,0,0,4,8,1130,47.6651,-122.15,2460,8870,39,0
4,1.0,1900,8505,1.0,0,0,3,7,700,47.4406,-122.196,1440,8505,59,0
4,2.5,3030,6820,2.0,0,0,3,9,500,47.6695,-122.266,2070,6820,68,1
4,2.75,2510,12500,1.0,0,0,5,8,460,47.6278,-122.11,2200,12088,39,0
4,2.5,2880,8400,2.0,0,4,3,8,830,47.7704,-122.386,2880,7440,60,1
1,1.0,800,533610,1.5,0,0,5,5,0,47.4134,-121.986,1790,216057,65,0
4,2.5,2540,6365,2.0,0,0,3,8,670,47.4608,-122.215,2290,5942,15,0
4,2.5,2330,14289,2.0,0,0,4,8,0,47.5916,-122.148,2210,12823,37,0
4,2.5,3420,30410,2.0,0,0,3,9,0,47.7745,-122.088,2940,45916,27,0
3,2.25,3800,33825,1.0,0,0,4,10,470,47.3797,-122.152,3470,14484,39,0
4,2.25,2220,130244,2.0,0,0,3,8,0,47.4989,-121.9,2680,130680,26,0
3,2.5,1760,1472,3.0,0,0,3,8,120,47.6473,-122.374,1760,5400,9,0
3,2.25,3740,22464,2.0,0,0,5,8,1410,47.6354,-122.196,2680,19564,49,0
1,1.0,700,2550,1.0,0,0,3,6,0,47.6783,-122.383,1330,4110,61,0
3,1.0,1520,10227,1.0,0,0,4,6,0,47.5872,-122.196,2710,10912,64,0
3,1.75,1210,6175,1.0,0,0,3,7,0,47.7291,-122.202,1520,7475,39,0
2,1.5,1020,1049,3.0,0,0,3,8,0,47.68,-122.348,1350,1395,7,0
3,1.5,1300,12240,1.0,0,0,3,7,0,47.737,-122.243,2040,9326,52,0
4,2.5,2650,18903,2.0,0,0,3,11,0,47.5761,-121.989,3270,18843,21,0
2,1.0,1130,5413,1.0,0,0,3,7,250,47.6971,-122.315,1250,5413,76,0
3,2.5,2830,6536,2.0,0,0,3,9,0,47.7462,-122.172,2710,6954,26,0
3,3.0,3700,10375,2.0,0,0,3,9,0,47.4286,-122.291,2130,9132,33,0
3,2.5,1400,4800,1.0,0,0,3,7,200,47.6865,-122.379,1440,3840,94,0
3,1.0,1450,6776,1.0,0,0,3,7,0,47.5056,-122.244,1680,7200,63,0
3,2.25,1580,39189,1.0,0,0,3,7,400,47.6365,-121.972,1580,29649,23,0
3,3.0,3760,8500,2.5,0,3,4,10,700,47.5815,-122.398,2610,5500,105,0
4,1.75,1580,6396,1.0,0,0,4,6,790,47.5378,-122.369,1180,6396,70,0
4,2.5,2490,5647,2.0,0,0,3,8,0,47.7043,-122.114,2970,5450,1,0
3,2.5,2830,9972,2.0,0,0,3,9,0,47.7382,-121.975,3557,9159,9,0
3,1.75,1290,7205,1.5,0,0,3,7,0,47.7329,-122.237,1340,7214,44,0
4,2.5,2170,7275,1.0,0,0,3,8,350,47.5672,-122.09,2390,7275,37,0
3,1.0,1190,3600,1.5,0,0,3,6,0,47.5985,-122.298,1680,3600,111,0
3,1.0,1000,3844,1.0,0,0,5,7,100,47.7031,-122.349,1000,3920,87,0
2,1.0,900,4600,1.0,0,0,3,6,0,47.6918,-122.361,1060,4600,64,0
3,2.5,1800,8518,2.0,0,0,3,7,0,47.3643,-122.185,1770,7570,19,0
3,1.0,1240,7194,1.0,0,0,3,6,150,47.7636,-122.202,2090,8514,79,0
3,2.5,1940,10350,1.0,0,0,3,7,520,47.3385,-122.256,1810,7800,36,0
3,1.75,2020,8970,1.0,0,0,4,7,840,47.7571,-122.145,2140,8008,34,0
4,1.75,1840,4280,1.0,0,0,4,7,920,47.6681,-122.32,1660,4280,97,0
5,3.25,5180,19606,1.0,0,0,3,11,2570,47.555,-122.114,4050,15296,22,0
4,1.75,2140,11651,2.5,0,0,3,8,0,47.196,-122.006,2030,10978,85,1
5,3.0,3070,9804,1.0,0,0,4,9,1330,47.5702,-122.128,2550,9689,47,0
